[[2, 8], [3, 8], [4, 8], [5, 8]]
[1, 10, 7, 46, 8, 53, 54]
[1, 10, 7, 49, 8, 47, 48]
[1, 10, 7, 8, 47, 50, 48]
[1, 10, 7, 8, 47, 48, 51]
[1, 10, 7, 8, 47, 52, 48]
[1, 10, 7, 8, 47, 48, 53]
[1, 10, 7, 8, 47, 48, 54]
[1, 10, 7, 49, 8, 47, 50]
[1, 10, 7, 49, 8, 47, 51]
[1, 10, 7, 49, 8, 47, 52]
[1, 10, 7, 49, 8, 47, 53]
[1, 10, 7, 49, 8, 47, 54]
[1, 10, 7, 8, 47, 50, 51]
[1, 10, 7, 8, 47, 50, 52]
[1, 10, 7, 8, 47, 50, 53]
[1, 10, 7, 8, 47, 50, 54]
[1, 10, 7, 8, 47, 52, 51]
[1, 10, 7, 8, 47, 51, 53]
[1, 10, 7, 8, 47, 51, 54]
[1, 10, 7, 8, 47, 52, 53]
[1, 10, 7, 8, 47, 52, 54]
[1, 10, 7, 8, 47, 53, 54]
[1, 10, 7, 49, 8, 50, 48]
[1, 10, 7, 49, 8, 48, 51]
[1, 10, 7, 49, 8, 52, 48]
[1, 10, 7, 49, 8, 48, 53]
[1, 10, 7, 49, 8, 48, 54]
[1, 10, 7, 8, 50, 48, 51]
[1, 10, 7, 8, 50, 52, 48]
[1, 10, 7, 8, 50, 48, 53]
[1, 10, 7, 8, 50, 48, 54]
[1, 10, 7, 8, 52, 48, 51]
[1, 10, 7, 8, 48, 51, 53]
[1, 10, 7, 8, 48, 51, 54]
[1, 10, 7, 8, 52, 48, 53]
[1, 10, 7, 8, 52, 48, 54]
[1, 10, 7, 8, 48, 53, 54]
[1, 10, 7, 49, 8, 50, 51]
[1, 10, 7, 49, 8, 50, 52]
[1, 10, 7, 49, 8, 50, 53]
[1, 10, 7, 49, 8, 50, 54]
[1, 10, 7, 49, 8, 52, 51]
[1, 10, 7, 49, 8, 51, 53]
[1, 10, 7, 49, 8, 51, 54]
[1, 10, 7, 49, 8, 52, 53]
[1, 10, 7, 49, 8, 52, 54]
[1, 10, 7, 49, 8, 53, 54]
[1, 10, 7, 8, 50, 52, 51]
[1, 10, 7, 8, 50, 51, 53]
[1, 10, 7, 8, 50, 51, 54]
[1, 10, 7, 8, 50, 52, 53]
[1, 10, 7, 8, 50, 52, 54]
[1, 10, 7, 8, 50, 53, 54]
[1, 10, 7, 8, 52, 51, 53]
[1, 10, 7, 8, 52, 51, 54]
[1, 10, 7, 8, 51, 53, 54]
[1, 10, 7, 8, 52, 53, 54]
[1, 15, 7, 16, 8, 17, 18]
[1, 15, 45, 7, 16, 8, 17]
[1, 15, 7, 16, 46, 8, 17]
[1, 15, 7, 16, 8, 17, 47]
[1, 15, 7, 16, 8, 17, 48]
[1, 15, 7, 16, 49, 8, 17]
[1, 15, 7, 16, 8, 17, 50]
[1, 15, 7, 16, 8, 17, 51]
[1, 15, 7, 16, 8, 17, 52]
[1, 15, 7, 16, 8, 17, 53]
[1, 15, 7, 16, 8, 17, 54]
[1, 15, 45, 7, 16, 8, 18]
[1, 15, 7, 16, 46, 8, 18]
[1, 15, 7, 16, 8, 47, 18]
[1, 15, 7, 16, 8, 18, 48]
[1, 15, 7, 16, 49, 8, 18]
[1, 15, 7, 16, 8, 50, 18]
[1, 15, 7, 16, 8, 18, 51]
[1, 15, 7, 16, 8, 52, 18]
[1, 15, 7, 16, 8, 18, 53]
[1, 15, 7, 16, 8, 18, 54]
[1, 15, 45, 7, 16, 46, 8]
[1, 15, 45, 7, 16, 8, 47]
[1, 15, 45, 7, 16, 8, 48]
[1, 15, 45, 7, 16, 49, 8]
[1, 15, 45, 7, 16, 8, 50]
[1, 15, 45, 7, 16, 8, 51]
[1, 15, 45, 7, 16, 8, 52]
[1, 15, 45, 7, 16, 8, 53]
[1, 15, 45, 7, 16, 8, 54]
[1, 15, 7, 16, 46, 8, 47]
[1, 15, 7, 16, 46, 8, 48]
[1, 15, 7, 16, 46, 49, 8]
[1, 15, 7, 16, 46, 8, 50]
[1, 15, 7, 16, 46, 8, 51]
[1, 15, 7, 16, 46, 8, 52]
[1, 15, 7, 16, 46, 8, 53]
[1, 15, 7, 16, 46, 8, 54]
[1, 15, 7, 16, 8, 47, 48]
[1, 15, 7, 16, 49, 8, 47]
[1, 15, 7, 16, 8, 47, 50]
[1, 15, 7, 16, 8, 47, 51]
[1, 15, 7, 16, 8, 47, 52]
[1, 15, 7, 16, 8, 47, 53]
[1, 15, 7, 16, 8, 47, 54]
[1, 15, 7, 16, 49, 8, 48]
[1, 15, 7, 16, 8, 50, 48]
[1, 15, 7, 16, 8, 48, 51]
[1, 15, 7, 16, 8, 52, 48]
[1, 15, 7, 16, 8, 48, 53]
[1, 15, 7, 16, 8, 48, 54]
[1, 15, 7, 16, 49, 8, 50]
[1, 15, 7, 16, 49, 8, 51]
[1, 15, 7, 16, 49, 8, 52]
[1, 15, 7, 16, 49, 8, 53]
[1, 15, 7, 16, 49, 8, 54]
[1, 15, 7, 16, 8, 50, 51]
[1, 15, 7, 16, 8, 50, 52]
[1, 15, 7, 16, 8, 50, 53]
[1, 15, 7, 16, 8, 50, 54]
[1, 15, 7, 16, 8, 52, 51]
[1, 15, 7, 16, 8, 51, 53]
[1, 15, 7, 16, 8, 51, 54]
[1, 15, 7, 16, 8, 52, 53]
[1, 15, 7, 16, 8, 52, 54]
[1, 15, 7, 16, 8, 53, 54]
[1, 15, 45, 7, 8, 17, 18]
[1, 15, 7, 46, 8, 17, 18]
[1, 15, 7, 8, 17, 47, 18]
[1, 15, 7, 8, 17, 18, 48]
[1, 15, 7, 49, 8, 17, 18]
[1, 15, 7, 8, 17, 50, 18]
[1, 15, 7, 8, 17, 18, 51]
[1, 15, 7, 8, 17, 52, 18]
[1, 15, 7, 8, 17, 18, 53]
[1, 15, 7, 8, 17, 18, 54]
[1, 15, 45, 7, 46, 8, 17]
[1, 15, 45, 7, 8, 17, 47]
[1, 15, 45, 7, 8, 17, 48]
[1, 15, 45, 7, 49, 8, 17]
[1, 15, 45, 7, 8, 17, 50]
[1, 15, 45, 7, 8, 17, 51]
[1, 15, 45, 7, 8, 17, 52]
[1, 15, 45, 7, 8, 17, 53]
[1, 15, 45, 7, 8, 17, 54]
[1, 15, 7, 46, 8, 17, 47]
[1, 15, 7, 46, 8, 17, 48]
[1, 15, 7, 46, 49, 8, 17]
[1, 15, 7, 46, 8, 17, 50]
[1, 15, 7, 46, 8, 17, 51]
[1, 15, 7, 46, 8, 17, 52]
[1, 15, 7, 46, 8, 17, 53]
[1, 15, 7, 46, 8, 17, 54]
[1, 15, 7, 8, 17, 47, 48]
[1, 15, 7, 49, 8, 17, 47]
[1, 15, 7, 8, 17, 47, 50]
[1, 15, 7, 8, 17, 47, 51]
[1, 15, 7, 8, 17, 47, 52]
[1, 15, 7, 8, 17, 47, 53]
[1, 15, 7, 8, 17, 47, 54]
[1, 15, 7, 49, 8, 17, 48]
[1, 15, 7, 8, 17, 50, 48]
[1, 15, 7, 8, 17, 48, 51]
[1, 15, 7, 8, 17, 52, 48]
[1, 15, 7, 8, 17, 48, 53]
[1, 15, 7, 8, 17, 48, 54]
[1, 15, 7, 49, 8, 17, 50]
[1, 15, 7, 49, 8, 17, 51]
[1, 15, 7, 49, 8, 17, 52]
[1, 15, 7, 49, 8, 17, 53]
[1, 15, 7, 49, 8, 17, 54]
[1, 15, 7, 8, 17, 50, 51]
[1, 15, 7, 8, 17, 50, 52]
[1, 15, 7, 8, 17, 50, 53]
[1, 15, 7, 8, 17, 50, 54]
[1, 15, 7, 8, 17, 52, 51]
[1, 15, 7, 8, 17, 51, 53]
[1, 15, 7, 8, 17, 51, 54]
[1, 15, 7, 8, 17, 52, 53]
[1, 15, 7, 8, 17, 52, 54]
[1, 15, 7, 8, 17, 53, 54]
[1, 15, 45, 7, 46, 8, 18]
[1, 15, 45, 7, 8, 47, 18]
[1, 15, 45, 7, 8, 18, 48]
[1, 15, 45, 7, 49, 8, 18]
[1, 15, 45, 7, 8, 50, 18]
[1, 15, 45, 7, 8, 18, 51]
[1, 15, 45, 7, 8, 52, 18]
[1, 15, 45, 7, 8, 18, 53]
[1, 15, 45, 7, 8, 18, 54]
[1, 15, 7, 46, 8, 47, 18]
[1, 15, 7, 46, 8, 18, 48]
[1, 15, 7, 46, 49, 8, 18]
[1, 15, 7, 46, 8, 50, 18]
[1, 15, 7, 46, 8, 18, 51]
[1, 15, 7, 46, 8, 52, 18]
[1, 15, 7, 46, 8, 18, 53]
[1, 15, 7, 46, 8, 18, 54]
[1, 15, 7, 8, 47, 18, 48]
[1, 15, 7, 49, 8, 47, 18]
[1, 15, 7, 8, 47, 50, 18]
[1, 15, 7, 8, 47, 18, 51]
[1, 15, 7, 8, 47, 52, 18]
[1, 15, 7, 8, 47, 18, 53]
[1, 15, 7, 8, 47, 18, 54]
[1, 15, 7, 49, 8, 18, 48]
[1, 15, 7, 8, 50, 18, 48]
[1, 15, 7, 8, 18, 48, 51]
[1, 15, 7, 8, 52, 18, 48]
[1, 15, 7, 8, 18, 48, 53]
[1, 15, 7, 8, 18, 48, 54]
[1, 15, 7, 49, 8, 50, 18]
[1, 15, 7, 49, 8, 18, 51]
[1, 15, 7, 49, 8, 52, 18]
[1, 15, 7, 49, 8, 18, 53]
[1, 15, 7, 49, 8, 18, 54]
[1, 15, 7, 8, 50, 18, 51]
[1, 15, 7, 8, 50, 52, 18]
[1, 15, 7, 8, 50, 18, 53]
[1, 15, 7, 8, 50, 18, 54]
[1, 15, 7, 8, 52, 18, 51]
[1, 15, 7, 8, 18, 51, 53]
[1, 15, 7, 8, 18, 51, 54]
[1, 15, 7, 8, 52, 18, 53]
[1, 15, 7, 8, 52, 18, 54]
[1, 15, 7, 8, 18, 53, 54]
[1, 15, 45, 7, 46, 8, 47]
[1, 15, 45, 7, 46, 8, 48]
[1, 15, 45, 7, 46, 49, 8]
[1, 15, 45, 7, 46, 8, 50]
[1, 15, 45, 7, 46, 8, 51]
[1, 15, 45, 7, 46, 8, 52]
[1, 15, 45, 7, 46, 8, 53]
[1, 15, 45, 7, 46, 8, 54]
[1, 15, 45, 7, 8, 47, 48]
[1, 15, 45, 7, 49, 8, 47]
[1, 15, 45, 7, 8, 47, 50]
[1, 15, 45, 7, 8, 47, 51]
[1, 15, 45, 7, 8, 47, 52]
[1, 15, 45, 7, 8, 47, 53]
[1, 15, 45, 7, 8, 47, 54]
[1, 15, 45, 7, 49, 8, 48]
[1, 15, 45, 7, 8, 50, 48]
[1, 15, 45, 7, 8, 48, 51]
[1, 15, 45, 7, 8, 52, 48]
[1, 15, 45, 7, 8, 48, 53]
[1, 15, 45, 7, 8, 48, 54]
[1, 15, 45, 7, 49, 8, 50]
[1, 15, 45, 7, 49, 8, 51]
[1, 15, 45, 7, 49, 8, 52]
[1, 15, 45, 7, 49, 8, 53]
[1, 15, 45, 7, 49, 8, 54]
[1, 15, 45, 7, 8, 50, 51]
[1, 15, 45, 7, 8, 50, 52]
[1, 15, 45, 7, 8, 50, 53]
[1, 15, 45, 7, 8, 50, 54]
[1, 15, 45, 7, 8, 52, 51]
[1, 15, 45, 7, 8, 51, 53]
[1, 15, 45, 7, 8, 51, 54]
[1, 15, 45, 7, 8, 52, 53]
[1, 15, 45, 7, 8, 52, 54]
[1, 15, 45, 7, 8, 53, 54]
[1, 15, 7, 46, 8, 47, 48]
[1, 15, 7, 46, 49, 8, 47]
[1, 15, 7, 46, 8, 47, 50]
[1, 15, 7, 46, 8, 47, 51]
[1, 15, 7, 46, 8, 47, 52]
[1, 15, 7, 46, 8, 47, 53]
[1, 15, 7, 46, 8, 47, 54]
[1, 15, 7, 46, 49, 8, 48]
[1, 15, 7, 46, 8, 50, 48]
[1, 15, 7, 46, 8, 48, 51]
[1, 15, 7, 46, 8, 52, 48]
[1, 15, 7, 46, 8, 48, 53]
[1, 15, 7, 46, 8, 48, 54]
[1, 15, 7, 46, 49, 8, 50]
[1, 15, 7, 46, 49, 8, 51]
[1, 15, 7, 46, 49, 8, 52]
[1, 15, 7, 46, 49, 8, 53]
[1, 15, 7, 46, 49, 8, 54]
[1, 15, 7, 46, 8, 50, 51]
[1, 15, 7, 46, 8, 50, 52]
[1, 15, 7, 46, 8, 50, 53]
[1, 15, 7, 46, 8, 50, 54]
[1, 15, 7, 46, 8, 52, 51]
[1, 15, 7, 46, 8, 51, 53]
[1, 15, 7, 46, 8, 51, 54]
[1, 15, 7, 46, 8, 52, 53]
[1, 15, 7, 46, 8, 52, 54]
[1, 15, 7, 46, 8, 53, 54]
[1, 15, 7, 49, 8, 47, 48]
[1, 15, 7, 8, 47, 50, 48]
[1, 15, 7, 8, 47, 48, 51]
[1, 15, 7, 8, 47, 52, 48]
[1, 15, 7, 8, 47, 48, 53]
[1, 15, 7, 8, 47, 48, 54]
[1, 15, 7, 49, 8, 47, 50]
[1, 15, 7, 49, 8, 47, 51]
[1, 15, 7, 49, 8, 47, 52]
[1, 15, 7, 49, 8, 47, 53]
[1, 15, 7, 49, 8, 47, 54]
[1, 15, 7, 8, 47, 50, 51]
[1, 15, 7, 8, 47, 50, 52]
[1, 15, 7, 8, 47, 50, 53]
[1, 15, 7, 8, 47, 50, 54]
[1, 15, 7, 8, 47, 52, 51]
[1, 15, 7, 8, 47, 51, 53]
[1, 15, 7, 8, 47, 51, 54]
[1, 15, 7, 8, 47, 52, 53]
[1, 15, 7, 8, 47, 52, 54]
[1, 15, 7, 8, 47, 53, 54]
[1, 15, 7, 49, 8, 50, 48]
[1, 15, 7, 49, 8, 48, 51]
[1, 15, 7, 49, 8, 52, 48]
[1, 15, 7, 49, 8, 48, 53]
[1, 15, 7, 49, 8, 48, 54]
[1, 15, 7, 8, 50, 48, 51]
[1, 15, 7, 8, 50, 52, 48]
[1, 15, 7, 8, 50, 48, 53]
[1, 15, 7, 8, 50, 48, 54]
[1, 15, 7, 8, 52, 48, 51]
[1, 15, 7, 8, 48, 51, 53]
[1, 15, 7, 8, 48, 51, 54]
[1, 15, 7, 8, 52, 48, 53]
[1, 15, 7, 8, 52, 48, 54]
[1, 15, 7, 8, 48, 53, 54]
[1, 15, 7, 49, 8, 50, 51]
[1, 15, 7, 49, 8, 50, 52]
[1, 15, 7, 49, 8, 50, 53]
[1, 15, 7, 49, 8, 50, 54]
[1, 15, 7, 49, 8, 52, 51]
[1, 15, 7, 49, 8, 51, 53]
[1, 15, 7, 49, 8, 51, 54]
[1, 15, 7, 49, 8, 52, 53]
[1, 15, 7, 49, 8, 52, 54]
[1, 15, 7, 49, 8, 53, 54]
[1, 15, 7, 8, 50, 52, 51]
[1, 15, 7, 8, 50, 51, 53]
[1, 15, 7, 8, 50, 51, 54]
[1, 15, 7, 8, 50, 52, 53]
[1, 15, 7, 8, 50, 52, 54]
[1, 15, 7, 8, 50, 53, 54]
[1, 15, 7, 8, 52, 51, 53]
[1, 15, 7, 8, 52, 51, 54]
[1, 15, 7, 8, 51, 53, 54]
[1, 15, 7, 8, 52, 53, 54]
[1, 45, 7, 16, 8, 17, 18]
[1, 7, 16, 46, 8, 17, 18]
[1, 7, 16, 8, 17, 47, 18]
[1, 7, 16, 8, 17, 18, 48]
[1, 7, 16, 49, 8, 17, 18]
[1, 7, 16, 8, 17, 50, 18]
[1, 7, 16, 8, 17, 18, 51]
[1, 7, 16, 8, 17, 52, 18]
[1, 7, 16, 8, 17, 18, 53]
[1, 7, 16, 8, 17, 18, 54]
[1, 45, 7, 16, 46, 8, 17]
[1, 45, 7, 16, 8, 17, 47]
[1, 45, 7, 16, 8, 17, 48]
[1, 45, 7, 16, 49, 8, 17]
[1, 45, 7, 16, 8, 17, 50]
[1, 45, 7, 16, 8, 17, 51]
[1, 45, 7, 16, 8, 17, 52]
[1, 45, 7, 16, 8, 17, 53]
[1, 45, 7, 16, 8, 17, 54]
[1, 7, 16, 46, 8, 17, 47]
[1, 7, 16, 46, 8, 17, 48]
[1, 7, 16, 46, 49, 8, 17]
[1, 7, 16, 46, 8, 17, 50]
[1, 7, 16, 46, 8, 17, 51]
[1, 7, 16, 46, 8, 17, 52]
[1, 7, 16, 46, 8, 17, 53]
[1, 7, 16, 46, 8, 17, 54]
[1, 7, 16, 8, 17, 47, 48]
[1, 7, 16, 49, 8, 17, 47]
[1, 7, 16, 8, 17, 47, 50]
[1, 7, 16, 8, 17, 47, 51]
[1, 7, 16, 8, 17, 47, 52]
[1, 7, 16, 8, 17, 47, 53]
[1, 7, 16, 8, 17, 47, 54]
[1, 7, 16, 49, 8, 17, 48]
[1, 7, 16, 8, 17, 50, 48]
[1, 7, 16, 8, 17, 48, 51]
[1, 7, 16, 8, 17, 52, 48]
[1, 7, 16, 8, 17, 48, 53]
[1, 7, 16, 8, 17, 48, 54]
