[[0, 8], [2, 4], [3, 5], [6, 7]]
[16, 42, 17, 50, 39, 44, 51, 54]
[16, 42, 17, 50, 52, 39, 44, 53]
[16, 42, 17, 50, 52, 39, 44, 54]
[16, 42, 17, 50, 39, 44, 53, 54]
[16, 42, 17, 52, 39, 44, 51, 53]
[16, 42, 17, 52, 39, 44, 51, 54]
[16, 42, 17, 39, 44, 51, 53, 54]
[16, 42, 17, 52, 39, 44, 53, 54]
[16, 42, 49, 17, 50, 52, 39, 51]
[16, 42, 49, 17, 50, 39, 51, 53]
[16, 42, 49, 17, 50, 39, 51, 54]
[16, 42, 49, 17, 50, 52, 39, 53]
[16, 42, 49, 17, 50, 52, 39, 54]
[16, 42, 49, 17, 50, 39, 53, 54]
[16, 42, 49, 17, 52, 39, 51, 53]
[16, 42, 49, 17, 52, 39, 51, 54]
[16, 42, 49, 17, 39, 51, 53, 54]
[16, 42, 49, 17, 52, 39, 53, 54]
[16, 42, 17, 50, 52, 39, 51, 53]
[16, 42, 17, 50, 52, 39, 51, 54]
[16, 42, 17, 50, 39, 51, 53, 54]
[16, 42, 17, 50, 52, 39, 53, 54]
[16, 42, 17, 52, 39, 51, 53, 54]
[16, 49, 17, 43, 50, 39, 44, 51]
[16, 49, 17, 43, 50, 52, 39, 44]
[16, 49, 17, 43, 50, 39, 44, 53]
[16, 49, 17, 43, 50, 39, 44, 54]
[16, 49, 17, 43, 52, 39, 44, 51]
[16, 49, 17, 43, 39, 44, 51, 53]
[16, 49, 17, 43, 39, 44, 51, 54]
[16, 49, 17, 43, 52, 39, 44, 53]
[16, 49, 17, 43, 52, 39, 44, 54]
[16, 49, 17, 43, 39, 44, 53, 54]
[16, 17, 43, 50, 52, 39, 44, 51]
[16, 17, 43, 50, 39, 44, 51, 53]
[16, 17, 43, 50, 39, 44, 51, 54]
[16, 17, 43, 50, 52, 39, 44, 53]
[16, 17, 43, 50, 52, 39, 44, 54]
[16, 17, 43, 50, 39, 44, 53, 54]
[16, 17, 43, 52, 39, 44, 51, 53]
[16, 17, 43, 52, 39, 44, 51, 54]
[16, 17, 43, 39, 44, 51, 53, 54]
[16, 17, 43, 52, 39, 44, 53, 54]
[16, 49, 17, 43, 50, 52, 39, 51]
[16, 49, 17, 43, 50, 39, 51, 53]
[16, 49, 17, 43, 50, 39, 51, 54]
[16, 49, 17, 43, 50, 52, 39, 53]
[16, 49, 17, 43, 50, 52, 39, 54]
[16, 49, 17, 43, 50, 39, 53, 54]
[16, 49, 17, 43, 52, 39, 51, 53]
[16, 49, 17, 43, 52, 39, 51, 54]
[16, 49, 17, 43, 39, 51, 53, 54]
[16, 49, 17, 43, 52, 39, 53, 54]
[16, 17, 43, 50, 52, 39, 51, 53]
[16, 17, 43, 50, 52, 39, 51, 54]
[16, 17, 43, 50, 39, 51, 53, 54]
[16, 17, 43, 50, 52, 39, 53, 54]
[16, 17, 43, 52, 39, 51, 53, 54]
[16, 49, 17, 50, 52, 39, 44, 51]
[16, 49, 17, 50, 39, 44, 51, 53]
[16, 49, 17, 50, 39, 44, 51, 54]
[16, 49, 17, 50, 52, 39, 44, 53]
[16, 49, 17, 50, 52, 39, 44, 54]
[16, 49, 17, 50, 39, 44, 53, 54]
[16, 49, 17, 52, 39, 44, 51, 53]
[16, 49, 17, 52, 39, 44, 51, 54]
[16, 49, 17, 39, 44, 51, 53, 54]
[16, 49, 17, 52, 39, 44, 53, 54]
[16, 17, 50, 52, 39, 44, 51, 53]
[16, 17, 50, 52, 39, 44, 51, 54]
[16, 17, 50, 39, 44, 51, 53, 54]
[16, 17, 50, 52, 39, 44, 53, 54]
[16, 17, 52, 39, 44, 51, 53, 54]
[16, 49, 17, 50, 52, 39, 51, 53]
[16, 49, 17, 50, 52, 39, 51, 54]
[16, 49, 17, 50, 39, 51, 53, 54]
[16, 49, 17, 50, 52, 39, 53, 54]
[16, 49, 17, 52, 39, 51, 53, 54]
[16, 17, 50, 52, 39, 51, 53, 54]
[40, 16, 42, 49, 17, 43, 50, 44]
[40, 16, 42, 49, 17, 43, 44, 51]
[40, 16, 42, 49, 17, 43, 52, 44]
[40, 16, 42, 49, 17, 43, 44, 53]
[40, 16, 42, 49, 17, 43, 44, 54]
[40, 16, 42, 17, 43, 50, 44, 51]
[40, 16, 42, 17, 43, 50, 52, 44]
[40, 16, 42, 17, 43, 50, 44, 53]
[40, 16, 42, 17, 43, 50, 44, 54]
[40, 16, 42, 17, 43, 52, 44, 51]
[40, 16, 42, 17, 43, 44, 51, 53]
[40, 16, 42, 17, 43, 44, 51, 54]
[40, 16, 42, 17, 43, 52, 44, 53]
[40, 16, 42, 17, 43, 52, 44, 54]
[40, 16, 42, 17, 43, 44, 53, 54]
[40, 16, 42, 49, 17, 43, 50, 51]
[40, 16, 42, 49, 17, 43, 50, 52]
[40, 16, 42, 49, 17, 43, 50, 53]
[40, 16, 42, 49, 17, 43, 50, 54]
[40, 16, 42, 49, 17, 43, 52, 51]
[40, 16, 42, 49, 17, 43, 51, 53]
[40, 16, 42, 49, 17, 43, 51, 54]
[40, 16, 42, 49, 17, 43, 52, 53]
[40, 16, 42, 49, 17, 43, 52, 54]
[40, 16, 42, 49, 17, 43, 53, 54]
[40, 16, 42, 17, 43, 50, 52, 51]
[40, 16, 42, 17, 43, 50, 51, 53]
[40, 16, 42, 17, 43, 50, 51, 54]
[40, 16, 42, 17, 43, 50, 52, 53]
[40, 16, 42, 17, 43, 50, 52, 54]
[40, 16, 42, 17, 43, 50, 53, 54]
[40, 16, 42, 17, 43, 52, 51, 53]
[40, 16, 42, 17, 43, 52, 51, 54]
[40, 16, 42, 17, 43, 51, 53, 54]
[40, 16, 42, 17, 43, 52, 53, 54]
[40, 16, 42, 49, 17, 50, 44, 51]
[40, 16, 42, 49, 17, 50, 52, 44]
[40, 16, 42, 49, 17, 50, 44, 53]
[40, 16, 42, 49, 17, 50, 44, 54]
[40, 16, 42, 49, 17, 52, 44, 51]
[40, 16, 42, 49, 17, 44, 51, 53]
[40, 16, 42, 49, 17, 44, 51, 54]
[40, 16, 42, 49, 17, 52, 44, 53]
[40, 16, 42, 49, 17, 52, 44, 54]
[40, 16, 42, 49, 17, 44, 53, 54]
[40, 16, 42, 17, 50, 52, 44, 51]
[40, 16, 42, 17, 50, 44, 51, 53]
[40, 16, 42, 17, 50, 44, 51, 54]
[40, 16, 42, 17, 50, 52, 44, 53]
[40, 16, 42, 17, 50, 52, 44, 54]
[40, 16, 42, 17, 50, 44, 53, 54]
[40, 16, 42, 17, 52, 44, 51, 53]
[40, 16, 42, 17, 52, 44, 51, 54]
[40, 16, 42, 17, 44, 51, 53, 54]
[40, 16, 42, 17, 52, 44, 53, 54]
[40, 16, 42, 49, 17, 50, 52, 51]
[40, 16, 42, 49, 17, 50, 51, 53]
[40, 16, 42, 49, 17, 50, 51, 54]
[40, 16, 42, 49, 17, 50, 52, 53]
[40, 16, 42, 49, 17, 50, 52, 54]
[40, 16, 42, 49, 17, 50, 53, 54]
[40, 16, 42, 49, 17, 52, 51, 53]
[40, 16, 42, 49, 17, 52, 51, 54]
[40, 16, 42, 49, 17, 51, 53, 54]
[40, 16, 42, 49, 17, 52, 53, 54]
[40, 16, 42, 17, 50, 52, 51, 53]
[40, 16, 42, 17, 50, 52, 51, 54]
[40, 16, 42, 17, 50, 51, 53, 54]
[40, 16, 42, 17, 50, 52, 53, 54]
[40, 16, 42, 17, 52, 51, 53, 54]
[40, 16, 49, 17, 43, 50, 44, 51]
[40, 16, 49, 17, 43, 50, 52, 44]
[40, 16, 49, 17, 43, 50, 44, 53]
[40, 16, 49, 17, 43, 50, 44, 54]
[40, 16, 49, 17, 43, 52, 44, 51]
[40, 16, 49, 17, 43, 44, 51, 53]
[40, 16, 49, 17, 43, 44, 51, 54]
[40, 16, 49, 17, 43, 52, 44, 53]
[40, 16, 49, 17, 43, 52, 44, 54]
[40, 16, 49, 17, 43, 44, 53, 54]
[40, 16, 17, 43, 50, 52, 44, 51]
[40, 16, 17, 43, 50, 44, 51, 53]
[40, 16, 17, 43, 50, 44, 51, 54]
[40, 16, 17, 43, 50, 52, 44, 53]
[40, 16, 17, 43, 50, 52, 44, 54]
[40, 16, 17, 43, 50, 44, 53, 54]
[40, 16, 17, 43, 52, 44, 51, 53]
[40, 16, 17, 43, 52, 44, 51, 54]
[40, 16, 17, 43, 44, 51, 53, 54]
[40, 16, 17, 43, 52, 44, 53, 54]
[40, 16, 49, 17, 43, 50, 52, 51]
[40, 16, 49, 17, 43, 50, 51, 53]
[40, 16, 49, 17, 43, 50, 51, 54]
[40, 16, 49, 17, 43, 50, 52, 53]
[40, 16, 49, 17, 43, 50, 52, 54]
[40, 16, 49, 17, 43, 50, 53, 54]
[40, 16, 49, 17, 43, 52, 51, 53]
[40, 16, 49, 17, 43, 52, 51, 54]
[40, 16, 49, 17, 43, 51, 53, 54]
[40, 16, 49, 17, 43, 52, 53, 54]
[40, 16, 17, 43, 50, 52, 51, 53]
[40, 16, 17, 43, 50, 52, 51, 54]
[40, 16, 17, 43, 50, 51, 53, 54]
[40, 16, 17, 43, 50, 52, 53, 54]
[40, 16, 17, 43, 52, 51, 53, 54]
[40, 16, 49, 17, 50, 52, 44, 51]
[40, 16, 49, 17, 50, 44, 51, 53]
[40, 16, 49, 17, 50, 44, 51, 54]
[40, 16, 49, 17, 50, 52, 44, 53]
[40, 16, 49, 17, 50, 52, 44, 54]
[40, 16, 49, 17, 50, 44, 53, 54]
[40, 16, 49, 17, 52, 44, 51, 53]
[40, 16, 49, 17, 52, 44, 51, 54]
[40, 16, 49, 17, 44, 51, 53, 54]
[40, 16, 49, 17, 52, 44, 53, 54]
[40, 16, 17, 50, 52, 44, 51, 53]
[40, 16, 17, 50, 52, 44, 51, 54]
[40, 16, 17, 50, 44, 51, 53, 54]
[40, 16, 17, 50, 52, 44, 53, 54]
[40, 16, 17, 52, 44, 51, 53, 54]
[40, 16, 49, 17, 50, 52, 51, 53]
[40, 16, 49, 17, 50, 52, 51, 54]
[40, 16, 49, 17, 50, 51, 53, 54]
[40, 16, 49, 17, 50, 52, 53, 54]
[40, 16, 49, 17, 52, 51, 53, 54]
[40, 16, 17, 50, 52, 51, 53, 54]
[16, 42, 49, 17, 43, 50, 44, 51]
[16, 42, 49, 17, 43, 50, 52, 44]
[16, 42, 49, 17, 43, 50, 44, 53]
[16, 42, 49, 17, 43, 50, 44, 54]
[16, 42, 49, 17, 43, 52, 44, 51]
[16, 42, 49, 17, 43, 44, 51, 53]
[16, 42, 49, 17, 43, 44, 51, 54]
[16, 42, 49, 17, 43, 52, 44, 53]
[16, 42, 49, 17, 43, 52, 44, 54]
[16, 42, 49, 17, 43, 44, 53, 54]
[16, 42, 17, 43, 50, 52, 44, 51]
[16, 42, 17, 43, 50, 44, 51, 53]
[16, 42, 17, 43, 50, 44, 51, 54]
[16, 42, 17, 43, 50, 52, 44, 53]
[16, 42, 17, 43, 50, 52, 44, 54]
[16, 42, 17, 43, 50, 44, 53, 54]
[16, 42, 17, 43, 52, 44, 51, 53]
[16, 42, 17, 43, 52, 44, 51, 54]
[16, 42, 17, 43, 44, 51, 53, 54]
[16, 42, 17, 43, 52, 44, 53, 54]
[16, 42, 49, 17, 43, 50, 52, 51]
[16, 42, 49, 17, 43, 50, 51, 53]
[16, 42, 49, 17, 43, 50, 51, 54]
[16, 42, 49, 17, 43, 50, 52, 53]
[16, 42, 49, 17, 43, 50, 52, 54]
[16, 42, 49, 17, 43, 50, 53, 54]
[16, 42, 49, 17, 43, 52, 51, 53]
[16, 42, 49, 17, 43, 52, 51, 54]
[16, 42, 49, 17, 43, 51, 53, 54]
[16, 42, 49, 17, 43, 52, 53, 54]
[16, 42, 17, 43, 50, 52, 51, 53]
[16, 42, 17, 43, 50, 52, 51, 54]
[16, 42, 17, 43, 50, 51, 53, 54]
[16, 42, 17, 43, 50, 52, 53, 54]
[16, 42, 17, 43, 52, 51, 53, 54]
[16, 42, 49, 17, 50, 52, 44, 51]
[16, 42, 49, 17, 50, 44, 51, 53]
[16, 42, 49, 17, 50, 44, 51, 54]
[16, 42, 49, 17, 50, 52, 44, 53]
[16, 42, 49, 17, 50, 52, 44, 54]
[16, 42, 49, 17, 50, 44, 53, 54]
[16, 42, 49, 17, 52, 44, 51, 53]
[16, 42, 49, 17, 52, 44, 51, 54]
[16, 42, 49, 17, 44, 51, 53, 54]
[16, 42, 49, 17, 52, 44, 53, 54]
[16, 42, 17, 50, 52, 44, 51, 53]
[16, 42, 17, 50, 52, 44, 51, 54]
[16, 42, 17, 50, 44, 51, 53, 54]
[16, 42, 17, 50, 52, 44, 53, 54]
[16, 42, 17, 52, 44, 51, 53, 54]
[16, 42, 49, 17, 50, 52, 51, 53]
[16, 42, 49, 17, 50, 52, 51, 54]
[16, 42, 49, 17, 50, 51, 53, 54]
[16, 42, 49, 17, 50, 52, 53, 54]
[16, 42, 49, 17, 52, 51, 53, 54]
[16, 42, 17, 50, 52, 51, 53, 54]
[16, 49, 17, 43, 50, 52, 44, 51]
[16, 49, 17, 43, 50, 44, 51, 53]
[16, 49, 17, 43, 50, 44, 51, 54]
[16, 49, 17, 43, 50, 52, 44, 53]
[16, 49, 17, 43, 50, 52, 44, 54]
[16, 49, 17, 43, 50, 44, 53, 54]
[16, 49, 17, 43, 52, 44, 51, 53]
[16, 49, 17, 43, 52, 44, 51, 54]
[16, 49, 17, 43, 44, 51, 53, 54]
[16, 49, 17, 43, 52, 44, 53, 54]
[16, 17, 43, 50, 52, 44, 51, 53]
[16, 17, 43, 50, 52, 44, 51, 54]
[16, 17, 43, 50, 44, 51, 53, 54]
[16, 17, 43, 50, 52, 44, 53, 54]
[16, 17, 43, 52, 44, 51, 53, 54]
[16, 49, 17, 43, 50, 52, 51, 53]
[16, 49, 17, 43, 50, 52, 51, 54]
[16, 49, 17, 43, 50, 51, 53, 54]
[16, 49, 17, 43, 50, 52, 53, 54]
[16, 49, 17, 43, 52, 51, 53, 54]
[16, 17, 43, 50, 52, 51, 53, 54]
[16, 49, 17, 50, 52, 44, 51, 53]
[16, 49, 17, 50, 52, 44, 51, 54]
[16, 49, 17, 50, 44, 51, 53, 54]
[16, 49, 17, 50, 52, 44, 53, 54]
[16, 49, 17, 52, 44, 51, 53, 54]
[16, 17, 50, 52, 44, 51, 53, 54]
[16, 49, 17, 50, 52, 51, 53, 54]
[34, 35, 40, 16, 37, 38, 18, 39]
[34, 35, 16, 37, 42, 38, 18, 39]
[34, 35, 16, 37, 38, 43, 18, 39]
[34, 35, 16, 37, 38, 18, 39, 44]
[34, 35, 16, 37, 49, 38, 18, 39]
[34, 35, 16, 37, 38, 50, 18, 39]
[34, 35, 16, 37, 38, 18, 39, 51]
[34, 35, 16, 37, 38, 52, 18, 39]
[34, 35, 16, 37, 38, 18, 39, 53]
[34, 35, 16, 37, 38, 18, 39, 54]
[34, 35, 40, 16, 37, 42, 38, 18]
[34, 35, 40, 16, 37, 38, 43, 18]
[34, 35, 40, 16, 37, 38, 18, 44]
[34, 35, 40, 16, 37, 49, 38, 18]
[34, 35, 40, 16, 37, 38, 50, 18]
[34, 35, 40, 16, 37, 38, 18, 51]
[34, 35, 40, 16, 37, 38, 52, 18]
[34, 35, 40, 16, 37, 38, 18, 53]
[34, 35, 40, 16, 37, 38, 18, 54]
[34, 35, 16, 37, 42, 38, 43, 18]
[34, 35, 16, 37, 42, 38, 18, 44]
[34, 35, 16, 37, 42, 49, 38, 18]
[34, 35, 16, 37, 42, 38, 50, 18]
[34, 35, 16, 37, 42, 38, 18, 51]
[34, 35, 16, 37, 42, 38, 52, 18]
[34, 35, 16, 37, 42, 38, 18, 53]
[34, 35, 16, 37, 42, 38, 18, 54]
[34, 35, 16, 37, 38, 43, 18, 44]
[34, 35, 16, 37, 49, 38, 43, 18]
[34, 35, 16, 37, 38, 43, 50, 18]
[34, 35, 16, 37, 38, 43, 18, 51]
[34, 35, 16, 37, 38, 43, 52, 18]
[34, 35, 16, 37, 38, 43, 18, 53]
[34, 35, 16, 37, 38, 43, 18, 54]
[34, 35, 16, 37, 49, 38, 18, 44]
[34, 35, 16, 37, 38, 50, 18, 44]
[34, 35, 16, 37, 38, 18, 44, 51]
[34, 35, 16, 37, 38, 52, 18, 44]
[34, 35, 16, 37, 38, 18, 44, 53]
[34, 35, 16, 37, 38, 18, 44, 54]
[34, 35, 16, 37, 49, 38, 50, 18]
[34, 35, 16, 37, 49, 38, 18, 51]
[34, 35, 16, 37, 49, 38, 52, 18]
[34, 35, 16, 37, 49, 38, 18, 53]
[34, 35, 16, 37, 49, 38, 18, 54]
[34, 35, 16, 37, 38, 50, 18, 51]
[34, 35, 16, 37, 38, 50, 52, 18]
[34, 35, 16, 37, 38, 50, 18, 53]
[34, 35, 16, 37, 38, 50, 18, 54]
[34, 35, 16, 37, 38, 52, 18, 51]
[34, 35, 16, 37, 38, 18, 51, 53]
[34, 35, 16, 37, 38, 18, 51, 54]
[34, 35, 16, 37, 38, 52, 18, 53]
[34, 35, 16, 37, 38, 52, 18, 54]
[34, 35, 16, 37, 38, 18, 53, 54]
[34, 35, 40, 16, 37, 42, 18, 39]
[34, 35, 40, 16, 37, 43, 18, 39]
[34, 35, 40, 16, 37, 18, 39, 44]
[34, 35, 40, 16, 37, 49, 18, 39]
[34, 35, 40, 16, 37, 50, 18, 39]
[34, 35, 40, 16, 37, 18, 39, 51]
[34, 35, 40, 16, 37, 52, 18, 39]
[34, 35, 40, 16, 37, 18, 39, 53]
[34, 35, 40, 16, 37, 18, 39, 54]
[34, 35, 16, 37, 42, 43, 18, 39]
[34, 35, 16, 37, 42, 18, 39, 44]
[34, 35, 16, 37, 42, 49, 18, 39]
[34, 35, 16, 37, 42, 50, 18, 39]
[34, 35, 16, 37, 42, 18, 39, 51]
[34, 35, 16, 37, 42, 52, 18, 39]
[34, 35, 16, 37, 42, 18, 39, 53]
[34, 35, 16, 37, 42, 18, 39, 54]
[34, 35, 16, 37, 43, 18, 39, 44]
[34, 35, 16, 37, 49, 43, 18, 39]
[34, 35, 16, 37, 43, 50, 18, 39]
[34, 35, 16, 37, 43, 18, 39, 51]
[34, 35, 16, 37, 43, 52, 18, 39]
[34, 35, 16, 37, 43, 18, 39, 53]
[34, 35, 16, 37, 43, 18, 39, 54]
[34, 35, 16, 37, 49, 18, 39, 44]
[34, 35, 16, 37, 50, 18, 39, 44]
[34, 35, 16, 37, 18, 39, 44, 51]
[34, 35, 16, 37, 52, 18, 39, 44]
[34, 35, 16, 37, 18, 39, 44, 53]
[34, 35, 16, 37, 18, 39, 44, 54]
[34, 35, 16, 37, 49, 50, 18, 39]
[34, 35, 16, 37, 49, 18, 39, 51]
[34, 35, 16, 37, 49, 52, 18, 39]
[34, 35, 16, 37, 49, 18, 39, 53]
[34, 35, 16, 37, 49, 18, 39, 54]
[34, 35, 16, 37, 50, 18, 39, 51]
[34, 35, 16, 37, 50, 52, 18, 39]
[34, 35, 16, 37, 50, 18, 39, 53]
[34, 35, 16, 37, 50, 18, 39, 54]
[34, 35, 16, 37, 52, 18, 39, 51]
[34, 35, 16, 37, 18, 39, 51, 53]
[34, 35, 16, 37, 18, 39, 51, 54]
[34, 35, 16, 37, 52, 18, 39, 53]
[34, 35, 16, 37, 52, 18, 39, 54]
[34, 35, 16, 37, 18, 39, 53, 54]
[34, 35, 40, 16, 37, 42, 43, 18]
[34, 35, 40, 16, 37, 42, 18, 44]
[34, 35, 40, 16, 37, 42, 49, 18]
[34, 35, 40, 16, 37, 42, 50, 18]
[34, 35, 40, 16, 37, 42, 18, 51]
[34, 35, 40, 16, 37, 42, 52, 18]
[34, 35, 40, 16, 37, 42, 18, 53]
[34, 35, 40, 16, 37, 42, 18, 54]
[34, 35, 40, 16, 37, 43, 18, 44]
[34, 35, 40, 16, 37, 49, 43, 18]
[34, 35, 40, 16, 37, 43, 50, 18]
[34, 35, 40, 16, 37, 43, 18, 51]
[34, 35, 40, 16, 37, 43, 52, 18]
[34, 35, 40, 16, 37, 43, 18, 53]
[34, 35, 40, 16, 37, 43, 18, 54]
[34, 35, 40, 16, 37, 49, 18, 44]
[34, 35, 40, 16, 37, 50, 18, 44]
[34, 35, 40, 16, 37, 18, 44, 51]
[34, 35, 40, 16, 37, 52, 18, 44]
[34, 35, 40, 16, 37, 18, 44, 53]
[34, 35, 40, 16, 37, 18, 44, 54]
[34, 35, 40, 16, 37, 49, 50, 18]
[34, 35, 40, 16, 37, 49, 18, 51]
[34, 35, 40, 16, 37, 49, 52, 18]
[34, 35, 40, 16, 37, 49, 18, 53]
[34, 35, 40, 16, 37, 49, 18, 54]
[34, 35, 40, 16, 37, 50, 18, 51]
[34, 35, 40, 16, 37, 50, 52, 18]
[34, 35, 40, 16, 37, 50, 18, 53]
[34, 35, 40, 16, 37, 50, 18, 54]
[34, 35, 40, 16, 37, 52, 18, 51]
[34, 35, 40, 16, 37, 18, 51, 53]
[34, 35, 40, 16, 37, 18, 51, 54]
[34, 35, 40, 16, 37, 52, 18, 53]
[34, 35, 40, 16, 37, 52, 18, 54]
[34, 35, 40, 16, 37, 18, 53, 54]
[34, 35, 16, 37, 42, 43, 18, 44]
[34, 35, 16, 37, 42, 49, 43, 18]
[34, 35, 16, 37, 42, 43, 50, 18]
[34, 35, 16, 37, 42, 43, 18, 51]
[34, 35, 16, 37, 42, 43, 52, 18]
[34, 35, 16, 37, 42, 43, 18, 53]
[34, 35, 16, 37, 42, 43, 18, 54]
[34, 35, 16, 37, 42, 49, 18, 44]
[34, 35, 16, 37, 42, 50, 18, 44]
[34, 35, 16, 37, 42, 18, 44, 51]
[34, 35, 16, 37, 42, 52, 18, 44]
[34, 35, 16, 37, 42, 18, 44, 53]
[34, 35, 16, 37, 42, 18, 44, 54]
[34, 35, 16, 37, 42, 49, 50, 18]
[34, 35, 16, 37, 42, 49, 18, 51]
[34, 35, 16, 37, 42, 49, 52, 18]
[34, 35, 16, 37, 42, 49, 18, 53]
[34, 35, 16, 37, 42, 49, 18, 54]
[34, 35, 16, 37, 42, 50, 18, 51]
[34, 35, 16, 37, 42, 50, 52, 18]
[34, 35, 16, 37, 42, 50, 18, 53]
[34, 35, 16, 37, 42, 50, 18, 54]
[34, 35, 16, 37, 42, 52, 18, 51]
[34, 35, 16, 37, 42, 18, 51, 53]
[34, 35, 16, 37, 42, 18, 51, 54]
[34, 35, 16, 37, 42, 52, 18, 53]
[34, 35, 16, 37, 42, 52, 18, 54]
[34, 35, 16, 37, 42, 18, 53, 54]
[34, 35, 16, 37, 49, 43, 18, 44]
[34, 35, 16, 37, 43, 50, 18, 44]
[34, 35, 16, 37, 43, 18, 44, 51]
[34, 35, 16, 37, 43, 52, 18, 44]
[34, 35, 16, 37, 43, 18, 44, 53]
[34, 35, 16, 37, 43, 18, 44, 54]
[34, 35, 16, 37, 49, 43, 50, 18]
[34, 35, 16, 37, 49, 43, 18, 51]
[34, 35, 16, 37, 49, 43, 52, 18]
[34, 35, 16, 37, 49, 43, 18, 53]
[34, 35, 16, 37, 49, 43, 18, 54]
[34, 35, 16, 37, 43, 50, 18, 51]
[34, 35, 16, 37, 43, 50, 52, 18]
[34, 35, 16, 37, 43, 50, 18, 53]
[34, 35, 16, 37, 43, 50, 18, 54]
[34, 35, 16, 37, 43, 52, 18, 51]
[34, 35, 16, 37, 43, 18, 51, 53]
[34, 35, 16, 37, 43, 18, 51, 54]
[34, 35, 16, 37, 43, 52, 18, 53]
[34, 35, 16, 37, 43, 52, 18, 54]
[34, 35, 16, 37, 43, 18, 53, 54]
[34, 35, 16, 37, 49, 50, 18, 44]
[34, 35, 16, 37, 49, 18, 44, 51]
[34, 35, 16, 37, 49, 52, 18, 44]
[34, 35, 16, 37, 49, 18, 44, 53]
[34, 35, 16, 37, 49, 18, 44, 54]
[34, 35, 16, 37, 50, 18, 44, 51]
[34, 35, 16, 37, 50, 52, 18, 44]
[34, 35, 16, 37, 50, 18, 44, 53]
[34, 35, 16, 37, 50, 18, 44, 54]
[34, 35, 16, 37, 52, 18, 44, 51]
[34, 35, 16, 37, 18, 44, 51, 53]
[34, 35, 16, 37, 18, 44, 51, 54]
[34, 35, 16, 37, 52, 18, 44, 53]
[34, 35, 16, 37, 52, 18, 44, 54]
[34, 35, 16, 37, 18, 44, 53, 54]
[34, 35, 16, 37, 49, 50, 18, 51]
[34, 35, 16, 37, 49, 50, 52, 18]
[34, 35, 16, 37, 49, 50, 18, 53]
[34, 35, 16, 37, 49, 50, 18, 54]
[34, 35, 16, 37, 49, 52, 18, 51]
[34, 35, 16, 37, 49, 18, 51, 53]
[34, 35, 16, 37, 49, 18, 51, 54]
[34, 35, 16, 37, 49, 52, 18, 53]
[34, 35, 16, 37, 49, 52, 18, 54]
[34, 35, 16, 37, 49, 18, 53, 54]
[34, 35, 16, 37, 50, 52, 18, 51]
[34, 35, 16, 37, 50, 18, 51, 53]
[34, 35, 16, 37, 50, 18, 51, 54]
[34, 35, 16, 37, 50, 52, 18, 53]
[34, 35, 16, 37, 50, 52, 18, 54]
[34, 35, 16, 37, 50, 18, 53, 54]
[34, 35, 16, 37, 52, 18, 51, 53]
[34, 35, 16, 37, 52, 18, 51, 54]
[34, 35, 16, 37, 18, 51, 53, 54]
[34, 35, 16, 37, 52, 18, 53, 54]
[34, 35, 40, 16, 42, 38, 18, 39]
[34, 35, 40, 16, 38, 43, 18, 39]
[34, 35, 40, 16, 38, 18, 39, 44]
[34, 35, 40, 16, 49, 38, 18, 39]
[34, 35, 40, 16, 38, 50, 18, 39]
[34, 35, 40, 16, 38, 18, 39, 51]
[34, 35, 40, 16, 38, 52, 18, 39]
[34, 35, 40, 16, 38, 18, 39, 53]
[34, 35, 40, 16, 38, 18, 39, 54]
[34, 35, 16, 42, 38, 43, 18, 39]
[34, 35, 16, 42, 38, 18, 39, 44]
[34, 35, 16, 42, 49, 38, 18, 39]
[34, 35, 16, 42, 38, 50, 18, 39]
[34, 35, 16, 42, 38, 18, 39, 51]
[34, 35, 16, 42, 38, 52, 18, 39]
[34, 35, 16, 42, 38, 18, 39, 53]
[34, 35, 16, 42, 38, 18, 39, 54]
[34, 35, 16, 38, 43, 18, 39, 44]
[34, 35, 16, 49, 38, 43, 18, 39]
[34, 35, 16, 38, 43, 50, 18, 39]
[34, 35, 16, 38, 43, 18, 39, 51]
[34, 35, 16, 38, 43, 52, 18, 39]
[34, 35, 16, 38, 43, 18, 39, 53]
[34, 35, 16, 38, 43, 18, 39, 54]
[34, 35, 16, 49, 38, 18, 39, 44]
[34, 35, 16, 38, 50, 18, 39, 44]
[34, 35, 16, 38, 18, 39, 44, 51]
[34, 35, 16, 38, 52, 18, 39, 44]
[34, 35, 16, 38, 18, 39, 44, 53]
[34, 35, 16, 38, 18, 39, 44, 54]
[34, 35, 16, 49, 38, 50, 18, 39]
[34, 35, 16, 49, 38, 18, 39, 51]
[34, 35, 16, 49, 38, 52, 18, 39]
[34, 35, 16, 49, 38, 18, 39, 53]
[34, 35, 16, 49, 38, 18, 39, 54]
[34, 35, 16, 38, 50, 18, 39, 51]
[34, 35, 16, 38, 50, 52, 18, 39]
[34, 35, 16, 38, 50, 18, 39, 53]
[34, 35, 16, 38, 50, 18, 39, 54]
[34, 35, 16, 38, 52, 18, 39, 51]
[34, 35, 16, 38, 18, 39, 51, 53]
[34, 35, 16, 38, 18, 39, 51, 54]
[34, 35, 16, 38, 52, 18, 39, 53]
[34, 35, 16, 38, 52, 18, 39, 54]
[34, 35, 16, 38, 18, 39, 53, 54]
[34, 35, 40, 16, 42, 38, 43, 18]
[34, 35, 40, 16, 42, 38, 18, 44]
[34, 35, 40, 16, 42, 49, 38, 18]
[34, 35, 40, 16, 42, 38, 50, 18]
